#T	β	c		e		chi		s
0.0275482	36.3	0.00115285	-1.37732	1.08833	-0.37774
0.0274725	36.4	0.00115856	-1.37732	1.09133	-0.37774
0.0273973	36.5	0.00116429	-1.37732	1.09433	-0.37774
0.0273224	36.6	0.00117004	-1.37732	1.09733	-0.37774
0.027248	36.7	0.00117579	-1.37732	1.10033	-0.37774
0.0271739	36.8	0.00118156	-1.37732	1.10333	-0.37774
0.0271003	36.9	0.00118735	-1.37732	1.10633	-0.37774
0.027027	37	0.00119314	-1.37732	1.10932	-0.37774
0.0269542	37.1	0.00119895	-1.37732	1.11232	-0.37774
0.0268817	37.2	0.00120478	-1.37732	1.11532	-0.37774
0.0268097	37.3	0.00121061	-1.37732	1.11832	-0.37774
0.026738	37.4	0.00121646	-1.37732	1.12132	-0.37774
0.0266667	37.5	0.00122232	-1.37732	1.12432	-0.37774
0.0265957	37.6	0.00122819	-1.37732	1.12731	-0.37774
0.0265252	37.7	0.00123407	-1.37732	1.13031	-0.37774
0.026455	37.8	0.00123997	-1.37732	1.13331	-0.37774
0.0263852	37.9	0.00124588	-1.37732	1.13631	-0.37774
0.0263158	38	0.0012518	-1.37732	1.13931	-0.37774
0.0262467	38.1	0.00125773	-1.37732	1.14231	-0.37774
0.026178	38.2	0.00126367	-1.37732	1.1453	-0.37774
0.0261097	38.3	0.00126963	-1.37732	1.1483	-0.37774
0.0260417	38.4	0.0012756	-1.37732	1.1513	-0.37774
0.025974	38.5	0.00128157	-1.37732	1.1543	-0.37774
0.0259067	38.6	0.00128756	-1.37732	1.1573	-0.37774
0.0258398	38.7	0.00129356	-1.37732	1.1603	-0.37774
0.0257732	38.8	0.00129957	-1.37732	1.1633	-0.37774
0.0257069	38.9	0.00130559	-1.37732	1.16629	-0.37774
0.025641	39	0.00131162	-1.37732	1.16929	-0.37774
0.0255754	39.1	0.00131766	-1.37732	1.17229	-0.37774
0.0255102	39.2	0.00132371	-1.37732	1.17529	-0.37774
0.0254453	39.3	0.00132977	-1.37732	1.17829	-0.37774
0.0253807	39.4	0.00133583	-1.37732	1.18129	-0.37774
0.0253165	39.5	0.00134191	-1.37732	1.18428	-0.37774
0.0252525	39.6	0.001348	-1.37732	1.18728	-0.37774
0.0251889	39.7	0.0013541	-1.37732	1.19028	-0.37774
0.0251256	39.8	0.0013602	-1.37732	1.19328	-0.37774
0.0250627	39.9	0.00136631	-1.37732	1.19628	-0.37774
0.025	40	0.00137243	-1.37732	1.19928	-0.37774
0.0249377	40.1	0.00137856	-1.37732	1.20227	-0.37774
0.0248756	40.2	0.0013847	-1.37732	1.20527	-0.37774
0.0248139	40.3	0.00139084	-1.37732	1.20827	-0.37774
0.0247525	40.4	0.00139699	-1.37732	1.21127	-0.37774
0.0246914	40.5	0.00140315	-1.37732	1.21427	-0.37774
0.0246305	40.6	0.00140931	-1.37732	1.21727	-0.37774
0.02457	40.7	0.00141548	-1.37732	1.22027	-0.37774
0.0245098	40.8	0.00142165	-1.37732	1.22326	-0.37774
0.0244499	40.9	0.00142783	-1.37732	1.22626	-0.37774
